source,record_id,supplier,inspector,date,cc,model,color,po,po_qty,glove_type,order_type,sampling_size,critical_defects,major_defects,minor_defects,defect_qty,result,result_raw,gtd_issue,visual_issue,functional_issue,liner_issue,size_issue,important_issue,gtd_defects,visual_defects,functional_defects,liner_defects,size_defects,defect_rate,month,risk_level,has_defect,is_fail
Jiandaoyun Gloves / ZX FQC,67b80db24b05683f13d8385b,49425 SHANDONG JIANHUA ZHONGXING GLO,王振英,2025-02-19 16:00:00+00:00,343239,8771295,浅灰,4522216472,120.0,单层,replenishment翻单,3.0,0.0,0.0,1.0,1.0,PASS,PASS合格,nan,线头,nan,nan,nan,线头,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,2025-02,Critical,True,False
Jiandaoyun Gloves / ZX FQC,67b80e0014268f678e826790,49425 SHANDONG JIANHUA ZHONGXING GLO,王振英,2025-02-19 16:00:00+00:00,343239,8827481,紫色,4522152322,24.0,单层,replenishment翻单,2.0,0.0,0.0,0.0,0.0,PASS,PASS合格,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,2025-02,Low,False,False
Jiandaoyun Gloves / ZX FQC,67b80e52ef5256af3de01532,49425 SHANDONG JIANHUA ZHONGXING GLO,王振英,2025-02-19 16:00:00+00:00,343239,8827481,紫色,4522216170,24.0,单层,replenishment翻单,2.0,0.0,0.0,0.0,0.0,PASS,PASS合格,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,2025-02,Low,False,False
Jiandaoyun Gloves / ZX FQC,67b80e97a25179310f340b32,49425 SHANDONG JIANHUA ZHONGXING GLO,王振英,2025-02-19 16:00:00+00:00,343239,8827481,紫色,4522198731,24.0,单层,replenishment翻单,2.0,0.0,0.0,0.0,0.0,PASS,PASS合格,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,2025-02,Low,False,False
Jiandaoyun Gloves / ZX FQC,67b80f10ae58e7b15c82ce4f,49425 SHANDONG JIANHUA ZHONGXING GLO,王振英,2025-02-20 16:00:00+00:00,343239,8827481,紫色,4522258784,24.0,单层,replenishment翻单,2.0,0.0,0.0,0.0,0.0,PASS,PASS合格,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,2025-02,Low,False,False
Jiandaoyun Gloves / ZX FQC,67b80f5eb5be0cb7fa88b930,49425 SHANDONG JIANHUA ZHONGXING GLO,王振英,2025-02-20 16:00:00+00:00,343239,8771295,浅灰,4522220735,24.0,单层,replenishment翻单,2.0,0.0,0.0,0.0,0.0,PASS,PASS合格,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,2025-02,Low,False,False
Jiandaoyun Gloves / ZX FQC,67b810b99cb96f621632b1e1,49425 SHANDONG JIANHUA ZHONGXING GLO,王振英,2025-02-19 16:00:00+00:00,343239,8827481,紫色,4522192892,48.0,单层,replenishment翻单,3.0,0.0,0.0,0.0,0.0,PASS,PASS合格,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,2025-02,Low,False,False
Jiandaoyun Gloves / ZX FQC,67b848fab251e1baf3581fde,49425 SHANDONG JIANHUA ZHONGXING GLO,王振英,2025-02-20 16:00:00+00:00,343239,8829988,深灰,4522167207,48.0,单层,replenishment翻单,3.0,0.0,0.0,0.0,0.0,PASS,PASS合格,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,2025-02,Low,False,False
Jiandaoyun Gloves / ZX FQC,67b84932899e7957a4227589,49425 SHANDONG JIANHUA ZHONGXING GLO,王振英,2025-02-20 16:00:00+00:00,343239,8829988,深灰,4522138221,48.0,单层,replenishment翻单,3.0,0.0,0.0,0.0,0.0,PASS,PASS合格,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,2025-02,Low,False,False
Jiandaoyun Gloves / ZX FQC,67b849ad899e7957a422ca36,49425 SHANDONG JIANHUA ZHONGXING GLO,王振英,2025-02-20 16:00:00+00:00,343239,8829988,深灰,4522063720,168.0,单层,replenishment翻单,5.0,0.0,0.0,1.0,1.0,PASS,PASS合格,nan,线头,nan,nan,nan,线头,0.0,1.0,0.0,0.0,0.0,0.2,2025-02,Critical,True,False
Jiandaoyun Gloves / ZX FQC,67b84aa18014ffbc8648149f,49425 SHANDONG JIANHUA ZHONGXING GLO,王振英,2025-02-20 16:00:00+00:00,343239,8771295,浅灰,4522137034,888.0,单层,replenishment翻单,5.0,0.0,2.0,2.0,4.0,PASS,PASS合格,nan,脏污、扭指、线头,nan,nan,nan,脏污、扭、线头,0.0,4.0,0.0,0.0,0.0,0.8,2025-02,Critical,True,False
Jiandaoyun Gloves / ZX FQC,67bd2dee445aa587cde966b2,49425 SHANDONG JIANHUA ZHONGXING GLO,王振英,2025-02-23 16:00:00+00:00,333549,8647342,浅灰,4522134237,33.0,半指,replenishment翻单,3.0,0.0,0.0,0.0,0.0,PASS,PASS合格,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,2025-02,Low,False,False
Jiandaoyun Gloves / ZX FQC,67bd2e18b35e6c00441f630b,49425 SHANDONG JIANHUA ZHONGXING GLO,王振英,2025-02-23 16:00:00+00:00,333549,8647342,浅灰,4522253899,22.0,半指,replenishment翻单,2.0,0.0,0.0,0.0,0.0,PASS,PASS合格,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,2025-02,Low,False,False
Jiandaoyun Gloves / ZX FQC,67bff3cbd7903f580614acbf,49425 SHANDONG JIANHUA ZHONGXING GLO,袁成英,2025-02-26 16:00:00+00:00,330572,8615465,黑色,4522190045,96.0,半指,replenishment翻单,3.0,0.0,0.0,0.0,0.0,PASS,PASS合格,nan,线头,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,2025-02,Low,False,False
Jiandaoyun Gloves / ZX FQC,67c001c2fd56ee63fcb697e6,49425 SHANDONG JIANHUA ZHONGXING GLO,王振英,2025-02-26 16:00:00+00:00,333549,8647342,浅灰,4522265468,11.0,半指,replenishment翻单,2.0,0.0,0.0,0.0,0.0,PASS,PASS合格,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,2025-02,Low,False,False
Jiandaoyun Gloves / ZX FQC,67c0020dfd56ee63fcb6dfe3,49425 SHANDONG JIANHUA ZHONGXING GLO,王振英,2025-02-26 16:00:00+00:00,333549,8647342,浅灰,4522259657,11.0,半指,replenishment翻单,2.0,0.0,0.0,0.0,0.0,PASS,PASS合格,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,2025-02,Low,False,False
Jiandaoyun Gloves / ZX FQC,67c002383015bf05e6d25fd9,49425 SHANDONG JIANHUA ZHONGXING GLO,王振英,2025-02-26 16:00:00+00:00,333549,8647342,浅灰,4522230940,11.0,半指,replenishment翻单,2.0,0.0,0.0,0.0,0.0,PASS,PASS合格,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,2025-02,Low,False,False
Jiandaoyun Gloves / ZX FQC,67c0027d1cc6e038c6624a11,49425 SHANDONG JIANHUA ZHONGXING GLO,王振英,2025-02-26 16:00:00+00:00,333549,8647342,浅灰,4522200585,11.0,半指,replenishment翻单,2.0,0.0,0.0,0.0,0.0,PASS,PASS合格,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,2025-02,Low,False,False
Jiandaoyun Gloves / ZX FQC,67c0041716670845e621a590,49425 SHANDONG JIANHUA ZHONGXING GLO,王振英,2025-02-26 16:00:00+00:00,333549,8647342,浅灰,4521625395,165.0,半指,replenishment翻单,5.0,0.0,0.0,1.0,1.0,PASS,PASS合格,nan,线头,nan,nan,nan,线头,0.0,1.0,0.0,0.0,0.0,0.2,2025-02,Critical,True,False
Jiandaoyun Gloves / ZX FQC,67c02a08182a308006d1d44a,49425 SHANDONG JIANHUA ZHONGXING GLO,袁成英,2025-02-27 16:00:00+00:00,330572,8615465,黑色,4522140020,384.0,半指,replenishment翻单,5.0,0.0,1.0,2.0,3.0,PASS,PASS合格,nan,线头   虎口邹,nan,nan,nan,线头   虎口邹,0.0,3.0,0.0,0.0,0.0,0.6,2025-02,Critical,True,False
Jiandaoyun Gloves / ZX FQC,67c02f81d4b88ba6efe3eb44,49425 SHANDONG JIANHUA ZHONGXING GLO,袁成英,2025-02-26 16:00:00+00:00,330572,8615465,黑色,4522222761,480.0,半指,replenishment翻单,5.0,0.0,1.0,2.0,3.0,PASS,PASS合格,nan,线头   虎口邹   重线不良,nan,nan,nan,线头   虎口邹   重线不良,0.0,3.0,0.0,0.0,0.0,0.6,2025-02,Critical,True,False
Jiandaoyun Gloves / ZX FQC,67c033d306f7383dedfbbd85,49425 SHANDONG JIANHUA ZHONGXING GLO,袁成英,2025-02-27 16:00:00+00:00,356209,8901066,白色,4521530903,240.0,半指,replenishment翻单,5.0,0.0,1.0,1.0,2.0,PASS,PASS合格,nan,线头    明线距边宽,nan,nan,nan,nan,0.0,2.0,0.0,0.0,0.0,0.4,2025-02,Critical,True,False
Jiandaoyun Gloves / ZX FQC,67c0fa51972c3939c4f875e5,49425 SHANDONG JIANHUA ZHONGXING GLO,袁成英,2025-02-26 16:00:00+00:00,124660,8528191,黑色,4521541847,336.0,半指,replenishment翻单,5.0,0.0,1.0,2.0,3.0,PASS,PASS合格,nan,线头  明线距边宽  指根堆积,nan,nan,nan,线头  明线距边宽  指根堆积,0.0,3.0,0.0,0.0,0.0,0.6,2025-02,Critical,True,False
Jiandaoyun Gloves / ZX FQC,67c3ccc2dbcb5b217dcb024e,49425 SHANDONG JIANHUA ZHONGXING GLO,王振英,2025-03-01 16:00:00+00:00,333549,8647342,浅灰,4522372360,33.0,半指,replenishment翻单,3.0,0.0,0.0,0.0,0.0,PASS,PASS合格,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,2025-03,Low,False,False
Jiandaoyun Gloves / ZX FQC,67c3cd1dd5323fe45c7486c6,49425 SHANDONG JIANHUA ZHONGXING GLO,王振英,2025-02-26 16:00:00+00:00,343239,8829988,深灰,4522442831,1008.0,单层,replenishment翻单,5.0,0.0,2.0,2.0,4.0,PASS,PASS合格,nan,跳线、线头,nan,nan,nan,跳线、线头,0.0,4.0,0.0,0.0,0.0,0.8,2025-02,Critical,True,False
Jiandaoyun Gloves / ZX FQC,67c5603d63518c4bfe3a6aa0,49425 SHANDONG JIANHUA ZHONGXING GLO,王振英,2025-03-02 16:00:00+00:00,343239,8771295,浅灰,4522457419,72.0,单层,replenishment翻单,3.0,0.0,0.0,0.0,0.0,PASS,PASS合格,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,2025-03,Low,False,False
Jiandaoyun Gloves / ZX FQC,67c5612297f45304fe13d077,49425 SHANDONG JIANHUA ZHONGXING GLO,王振英,2025-03-02 16:00:00+00:00,343239,8829988,深灰,4522457600,288.0,单层,replenishment翻单,5.0,0.0,1.0,1.0,2.0,PASS,PASS合格,nan,指尖不圆顺、线头,nan,nan,nan,指尖不圆顺、线头,0.0,2.0,0.0,0.0,0.0,0.4,2025-03,Critical,True,False
Jiandaoyun Gloves / ZX FQC,67c5a8a48c980ac2646abb0a,49425 SHANDONG JIANHUA ZHONGXING GLO,汤君玲,2025-02-16 16:00:00+00:00,309007,8551128,黑色,4521056717,120.0,滑雪,replenishment翻单,3.0,0.0,0.0,0.0,0.0,PASS,PASS合格,nan,nan,nan,nan,0,nan,0.0,0.0,0.0,0.0,0.0,0.0,2025-02,Low,False,False
Jiandaoyun Gloves / ZX FQC,67c5ad9c8c980ac2646ee646,49425 SHANDONG JIANHUA ZHONGXING GLO,汤君玲,2025-02-16 16:00:00+00:00,309192,8550646,黑色,4521754521,240.0,滑雪,replenishment翻单,5.0,0.0,1.0,0.0,1.0,PASS,PASS合格,nan,线头,nan,nan,0,nan,0.0,1.0,0.0,0.0,0.0,0.2,2025-02,Critical,True,False
Jiandaoyun Gloves / ZX FQC,67c5b10cc5dd177e8817d0fb,49425 SHANDONG JIANHUA ZHONGXING GLO,汤君玲,2025-02-16 16:00:00+00:00,309007,8551128,黑色,5501488973,60.0,滑雪,replenishment翻单,3.0,0.0,0.0,0.0,0.0,PASS,PASS合格,nan,nan,nan,nan,0,nan,0.0,0.0,0.0,0.0,0.0,0.0,2025-02,Low,False,False
Jiandaoyun Gloves / ZX FQC,67c5b27e5935a700c8041aee,49425 SHANDONG JIANHUA ZHONGXING GLO,汤君玲,2025-02-16 16:00:00+00:00,309007,8551128,黑色,4521753112,180.0,滑雪,replenishment翻单,5.0,0.0,0.0,1.0,1.0,PASS,PASS合格,nan,车线不良,nan,nan,0,nan,0.0,1.0,0.0,0.0,0.0,0.2,2025-02,Critical,True,False
Jiandaoyun Gloves / ZX FQC,67c6405bc5dd177e88690ffd,49425 SHANDONG JIANHUA ZHONGXING GLO,袁成英,2025-03-03 16:00:00+00:00,325084,8585145,黑色,5501485702,384.0,半指,replenishment翻单,5.0,0.0,1.0,2.0,3.0,PASS,PASS合格,nan,线头  指根堆积  明线距边不匀,nan,nan,nan,线头  指根堆积  明线距边不匀,0.0,3.0,0.0,0.0,0.0,0.6,2025-03,Critical,True,False
Jiandaoyun Gloves / ZX FQC,67c656b1695bab856dd0d93a,49425 SHANDONG JIANHUA ZHONGXING GLO,袁成英,2025-03-02 16:00:00+00:00,325084,8585145,黑色,5501488340,944.0,单层,replenishment翻单,5.0,0.0,2.0,2.0,4.0,PASS,PASS合格,nan,明线距边不匀   线头,nan,nan,nan,nan,0.0,4.0,0.0,0.0,0.0,0.8,2025-03,Critical,True,False
Jiandaoyun Gloves / ZX FQC,67c7a005d84ed910dcd46ae3,49425 SHANDONG JIANHUA ZHONGXING GLO,汤君玲,2025-03-02 16:00:00+00:00,309007,8551128,黑色,5501485484,120.0,滑雪,replenishment翻单,3.0,0.0,0.0,1.0,1.0,PASS,PASS合格,nan,有线头,nan,nan,0,nan,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,2025-03,Critical,True,False
Jiandaoyun Gloves / ZX FQC,67c7a171ec178e1cba9fea97,49425 SHANDONG JIANHUA ZHONGXING GLO,汤君玲,2025-03-02 16:00:00+00:00,309007,8551128,黑色,5501493391,60.0,滑雪,replenishment翻单,3.0,0.0,0.0,0.0,0.0,PASS,PASS合格,nan,nan,nan,nan,0,nan,0.0,0.0,0.0,0.0,0.0,0.0,2025-03,Low,False,False
Jiandaoyun Gloves / ZX FQC,67c7a1bb7eaa9134f6e69ee6,49425 SHANDONG JIANHUA ZHONGXING GLO,汤君玲,2025-03-02 16:00:00+00:00,309007,8551128,黑色,5501491321,480.0,滑雪,replenishment翻单,5.0,0.0,0.0,1.0,1.0,PASS,PASS合格,nan,有线头,nan,nan,0,nan,0.0,1.0,0.0,0.0,0.0,0.2,2025-03,Critical,True,False
Jiandaoyun Gloves / ZX FQC,67c7a1d7ed7d52d9c65ad5ef,49425 SHANDONG JIANHUA ZHONGXING GLO,汤君玲,2025-03-02 16:00:00+00:00,309007,8551128,黑色,5501494840,180.0,滑雪,replenishment翻单,5.0,0.0,0.0,1.0,1.0,PASS,PASS合格,nan,nan,nan,nan,0,nan,0.0,1.0,0.0,0.0,0.0,0.2,2025-03,Critical,True,False
Jiandaoyun Gloves / ZX FQC,67c96c88cffef230b6edf0c8,49425 SHANDONG JIANHUA ZHONGXING GLO,袁成英,2025-03-05 16:00:00+00:00,356209,8901066,白色,4521532007,360.0,半指,replenishment翻单,5.0,0.0,1.0,2.0,3.0,PASS,PASS合格,nan,线头  倒回针不到位   掌心异物未处理干净,nan,nan,nan,线头  倒回针不到位   掌心异物未处理干净,0.0,3.0,0.0,0.0,0.0,0.6,2025-03,Critical,True,False
Jiandaoyun Gloves / ZX FQC,67ca4d9b231200676570b539,49425 SHANDONG JIANHUA ZHONGXING GLO,王振英,2025-03-05 16:00:00+00:00,343239,8771295,浅灰,4522487075,1824.0,单层,replenishment翻单,8.0,0.0,3.0,3.0,6.0,PASS,PASS合格,nan,脏污、线头、打折,nan,nan,nan,脏污、线头、打折,0.0,6.0,0.0,0.0,0.0,0.75,2025-03,Critical,True,False
Jiandaoyun Gloves / ZX FQC,67ca4de0b334ab6809136450,49425 SHANDONG JIANHUA ZHONGXING GLO,王振英,2025-03-05 16:00:00+00:00,343239,深灰,8829988,4522487586,72.0,单层,replenishment翻单,3.0,0.0,0.0,0.0,0.0,PASS,PASS合格,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,2025-03,Low,False,False
Jiandaoyun Gloves / ZX FQC,67ca54d350d46a263afabd5d,49425 SHANDONG JIANHUA ZHONGXING GLO,王振英,2025-03-05 16:00:00+00:00,301225,8500928,黑,4521507485,320.0,单层,replenishment翻单,5.0,0.0,1.0,2.0,3.0,PASS,PASS合格,nan,抽丝、线头,nan,nan,nan,抽丝、线头,0.0,3.0,0.0,0.0,0.0,0.6,2025-03,Critical,True,False
Jiandaoyun Gloves / ZX FQC,67ca55574425ffa6898c9484,49425 SHANDONG JIANHUA ZHONGXING GLO,王振英,2025-03-05 16:00:00+00:00,301225,8500928,黑,4521528535,200.0,单层,replenishment翻单,5.0,0.0,1.0,1.0,2.0,PASS,PASS合格,nan,缝份小、线头,nan,nan,nan,缝份小、线头,0.0,2.0,0.0,0.0,0.0,0.4,2025-03,Critical,True,False
Jiandaoyun Gloves / ZX FQC,67ca55bb67a19d75e7fcda4d,49425 SHANDONG JIANHUA ZHONGXING GLO,王振英,2025-03-05 16:00:00+00:00,301225,8500928,黑,4521525454,200.0,单层,replenishment翻单,5.0,0.0,0.0,1.0,1.0,PASS,PASS合格,nan,线头,nan,nan,nan,线头,0.0,1.0,0.0,0.0,0.0,0.2,2025-03,Critical,True,False
Jiandaoyun Gloves / ZX FQC,67ca561fe7106f751fc9ea5a,49425 SHANDONG JIANHUA ZHONGXING GLO,王振英,2025-03-05 16:00:00+00:00,301225,8500928,黑,4521525546,160.0,单层,replenishment翻单,5.0,0.0,0.0,1.0,1.0,PASS,PASS合格,nan,nan,nan,nan,nan,线头,0.0,1.0,0.0,0.0,0.0,0.2,2025-03,Critical,True,False
Jiandaoyun Gloves / ZX FQC,67ca8c97ddb4793ec5b4d1a7,49425 SHANDONG JIANHUA ZHONGXING GLO,王振英,2025-03-06 16:00:00+00:00,301225,8500928,黑,4521530815,240.0,单层,replenishment翻单,5.0,0.0,1.0,1.0,2.0,PASS,PASS合格,nan,线头、偏町,nan,nan,nan,线头、偏町,0.0,2.0,0.0,0.0,0.0,0.4,2025-03,Critical,True,False
Jiandaoyun Gloves / ZX FQC,67ca8cb938d2c0a684a37640,49425 SHANDONG JIANHUA ZHONGXING GLO,王振英,2025-03-06 16:00:00+00:00,301225,8500928,黑,4521531052,280.0,单层,replenishment翻单,5.0,0.0,0.0,1.0,1.0,PASS,PASS合格,nan,线头,nan,nan,nan,线头,0.0,1.0,0.0,0.0,0.0,0.2,2025-03,Critical,True,False
Jiandaoyun Gloves / ZX FQC,67ca8ce743b34711a3caea68,49425 SHANDONG JIANHUA ZHONGXING GLO,王振英,2025-03-06 16:00:00+00:00,301225,8500928,黑,4521532755,280.0,单层,replenishment翻单,5.0,0.0,1.0,1.0,2.0,PASS,PASS合格,nan,线头,nan,nan,nan,线头,0.0,2.0,0.0,0.0,0.0,0.4,2025-03,Critical,True,False
Jiandaoyun Gloves / ZX FQC,67cac685c2b49c7c98d32d82,49425 SHANDONG JIANHUA ZHONGXING GLO,袁成英,2025-03-05 16:00:00+00:00,330572,8615465,黑色,4522139988,192.0,半指,replenishment翻单,5.0,0.0,1.0,1.0,2.0,PASS,PASS合格,nan,线头   虎口邹,nan,nan,nan,线头   明线距边宽,0.0,2.0,0.0,0.0,0.0,0.4,2025-03,Critical,True,False
Jiandaoyun Gloves / ZX FQC,67cb9eba764f1499a923fbfe,49425 SHANDONG JIANHUA ZHONGXING GLO,袁成英,2025-03-06 16:00:00+00:00,330572,8615465,黑色,4522178838,288.0,半指,replenishment翻单,5.0,0.0,0.0,2.0,2.0,PASS,PASS合格,nan,线头,nan,nan,nan,nan,0.0,2.0,0.0,0.0,0.0,0.4,2025-03,Critical,True,False
Jiandaoyun Gloves / ZX FQC,67ccd8582747345beb2b5a7e,49425 SHANDONG JIANHUA ZHONGXING GLO,袁成英,2025-03-06 16:00:00+00:00,124660,8528191,黑色,4521537447,288.0,半指,replenishment翻单,5.0,0.0,1.0,2.0,3.0,PASS,PASS合格,nan,线头  指根拐角大  明线距边宽,nan,nan,nan,线头  指根拐角大  明线距边宽,0.0,3.0,0.0,0.0,0.0,0.6,2025-03,Critical,True,False
Jiandaoyun Gloves / ZX FQC,67ccdac1cb91c202df5d881c,49425 SHANDONG JIANHUA ZHONGXING GLO,袁成英,2025-03-06 16:00:00+00:00,124660,8528191,黑色,4522394097,48.0,半指,replenishment翻单,3.0,0.0,0.0,0.0,0.0,PASS,PASS合格,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,2025-03,Low,False,False
Jiandaoyun Gloves / ZX FQC,67cf758d94dc6646ce4fe098,49425 SHANDONG JIANHUA ZHONGXING GLO,王振英,2025-03-09 16:00:00+00:00,343239,8829988,深灰,4522478253,240.0,单层,replenishment翻单,5.0,0.0,1.0,0.0,1.0,PASS,PASS合格,nan,跳线,nan,nan,nan,跳线,0.0,1.0,0.0,0.0,0.0,0.2,2025-03,Critical,True,False
Jiandaoyun Gloves / ZX FQC,67cf75c49176d313684c4ae3,49425 SHANDONG JIANHUA ZHONGXING GLO,王振英,2025-03-09 16:00:00+00:00,343239,8827481,紫色,4522491360,48.0,单层,replenishment翻单,3.0,0.0,0.0,0.0,0.0,PASS,PASS合格,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,2025-03,Low,False,False
Jiandaoyun Gloves / ZX FQC,67cf76003b0c6932d38cd289,49425 SHANDONG JIANHUA ZHONGXING GLO,王振英,2025-03-09 16:00:00+00:00,343239,8647342,浅灰,4522419113,22.0,半指,replenishment翻单,2.0,0.0,0.0,0.0,0.0,PASS,PASS合格,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,2025-03,Low,False,False
Jiandaoyun Gloves / ZX FQC,67cf76b823ad069bd996b32e,49425 SHANDONG JIANHUA ZHONGXING GLO,王振英,2025-03-09 16:00:00+00:00,343239,8771295,浅灰,4522492137,600.0,单层,replenishment翻单,5.0,0.0,2.0,2.0,4.0,PASS,PASS合格,nan,长线头，扭指、线头、线松,nan,nan,nan,长线头，扭指、线头、线松,0.0,4.0,0.0,0.0,0.0,0.8,2025-03,Critical,True,False
Jiandaoyun Gloves / ZX FQC,67cfc3bc6a0499b9328847da,49425 SHANDONG JIANHUA ZHONGXING GLO,袁成英,2025-03-09 16:00:00+00:00,330572,8615465,黑色,4522493514,1248.0,半指,replenishment翻单,8.0,0.0,2.0,4.0,6.0,PASS,PASS合格,nan,线头  手指暴开  明线重线不良,nan,nan,nan,线头  手指暴开  明线重线不良,0.0,6.0,0.0,0.0,0.0,0.75,2025-03,Critical,True,False
Jiandaoyun Gloves / ZX FQC,67cfc5a42dd1d97899adbe1a,49425 SHANDONG JIANHUA ZHONGXING GLO,袁成英,2025-03-10 16:00:00+00:00,124660,8528191,黑色,4522433085,48.0,半指,replenishment翻单,3.0,0.0,0.0,0.0,0.0,PASS,PASS合格,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,2025-03,Low,False,False
Jiandaoyun Gloves / ZX FQC,67d36e689219db567eb4e326,49425 SHANDONG JIANHUA ZHONGXING GLO,袁成英,2025-03-12 16:00:00+00:00,124660,8528191,黑色,4521534536,240.0,半指,replenishment翻单,5.0,0.0,1.0,1.0,2.0,PASS,PASS合格,nan,线头    明线距边宽,nan,nan,nan,线头   明线距边宽,0.0,2.0,0.0,0.0,0.0,0.4,2025-03,Critical,True,False
Jiandaoyun Gloves / ZX FQC,67d39baf2f0554dc73f34755,49425 SHANDONG JIANHUA ZHONGXING GLO,王振英,2025-03-12 16:00:00+00:00,343239,8829988,深灰,4522532928,120.0,单层,replenishment翻单,3.0,0.0,0.0,1.0,1.0,PASS,PASS合格,nan,线头,nan,nan,nan,线头,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,2025-03,Critical,True,False
Jiandaoyun Gloves / ZX FQC,67d39bf4c0eeca2bd0eba701,49425 SHANDONG JIANHUA ZHONGXING GLO,王振英,2025-03-12 16:00:00+00:00,343239,8771295,浅灰,4522534125,504.0,单层,replenishment翻单,5.0,0.0,1.0,3.0,4.0,PASS,PASS合格,nan,线头、破洞、线松,nan,nan,nan,线头、线松、破洞,0.0,4.0,0.0,0.0,0.0,0.8,2025-03,Critical,True,False
Jiandaoyun Gloves / ZX FQC,67d3f94c6dc7ac45f17e097a,49425 SHANDONG JIANHUA ZHONGXING GLO,袁成英,2025-03-12 16:00:00+00:00,356209,8901066,白色,4521526629,240.0,半指,replenishment翻单,5.0,0.0,1.0,1.0,2.0,PASS,PASS合格,nan,线头  明线距边宽,nan,nan,nan,线头  倒回针不到位   掌心异物未处理干净,0.0,2.0,0.0,0.0,0.0,0.4,2025-03,Critical,True,False
Jiandaoyun Gloves / ZX FQC,67d8ccaa154159ceec4b89ca,49425 SHANDONG JIANHUA ZHONGXING GLO,汤君玲,2025-03-16 16:00:00+00:00,309007,8551128,黑色,4521749518,240.0,滑雪,replenishment翻单,5.0,0.0,0.0,1.0,1.0,PASS,PASS合格,nan,小线头,nan,nan,0,nan,0.0,1.0,0.0,0.0,0.0,0.2,2025-03,Critical,True,False
Jiandaoyun Gloves / ZX FQC,67d8ce9500823e033632ec4d,49425 SHANDONG JIANHUA ZHONGXING GLO,袁成英,2025-03-17 16:00:00+00:00,330572,8615465,黑色,4522534784,480.0,半指,replenishment翻单,5.0,0.0,1.0,2.0,3.0,PASS,PASS合格,nan,线头   暴开,nan,nan,nan,线头   暴开,0.0,3.0,0.0,0.0,0.0,0.6,2025-03,Critical,True,False
Jiandaoyun Gloves / ZX FQC,67d8d2889f4556f4d9f12228,49425 SHANDONG JIANHUA ZHONGXING GLO,王振英,2025-03-16 16:00:00+00:00,343239,8827481,紫色,4522520317,96.0,单层,replenishment翻单,3.0,0.0,0.0,1.0,1.0,PASS,PASS合格,nan,线头,nan,nan,线头,线头,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,2025-03,Critical,True,False
Jiandaoyun Gloves / ZX FQC,67d8d31f7c3b2b4f43097b48,49425 SHANDONG JIANHUA ZHONGXING GLO,王振英,2025-03-16 16:00:00+00:00,343239,8829988,深灰,4522511909,336.0,单层,replenishment翻单,5.0,0.0,1.0,1.0,2.0,PASS,PASS合格,nan,指尖不圆顺、线头,nan,nan,nan,指尖不圆顺、线头,0.0,2.0,0.0,0.0,0.0,0.4,2025-03,Critical,True,False
Jiandaoyun Gloves / ZX FQC,67d8d37bd9d58eb505af1975,49425 SHANDONG JIANHUA ZHONGXING GLO,王振英,2025-03-16 16:00:00+00:00,343239,8771295,浅灰,4522513900,792.0,单层,replenishment翻单,5.0,0.0,2.0,2.0,4.0,PASS,PASS合格,nan,指尖不圆顺、脏污、线头、线松,nan,nan,nan,指尖不圆顺、脏污、线头、线松,0.0,4.0,0.0,0.0,0.0,0.8,2025-03,Critical,True,False
